station_name,lon,lat
长山堡,124.9903983,42.1336777
长山屯,124.4627574,45.3117649
长岭子,121.3155265,38.9363156
长庆,118.5921537,25.9033626
长庆桥,107.7476153,35.3146983
长征,104.8450584,36.7238114
长春,125.3177297,43.9088384
长春东,125.3703056,43.8959348
长春南,125.2527226,43.8493406
长春西,125.1939041,43.8749384
长武,107.8178377,35.2728522
长汀,116.3393861,25.8318013
长汀南,116.3527953,25.7692988
长汀镇,128.9316068,44.4635889
长江埠,113.7213176,30.860442
长沙,113.0088425,28.1971531
长沙南,113.0598811,28.1500782
长沙埂,104.6606915,30.005034
长沙西,112.8205132,28.2653776
长河坝,102.9425678,29.3055671
长河碥,105.7795215,29.4421857
长治,113.0640834,36.1885065
长治东,113.159081,36.2290739
长治北,113.1185346,36.3085869
长治南,113.1005399,36.0926232
长清,116.7267584,36.5654293
长甸,124.8061593,40.4809295
长白山,128.1219234,42.4605171
长白山西,127.4754868,42.1869367
长箐,105.271149,26.3174138
长葛,113.7731665,34.215148
长葛北,113.7288106,34.2524027
长虹,123.98612,40.57985
门源,101.5262461,37.4265332
门达,123.1068961,43.64851
闵集,114.1360859,30.8257602
闹海营,117.7170763,41.2935225
闻喜,111.2107357,35.3564506
闻喜西,111.173572,35.3369021
闽清,118.9031142,26.2162899
闽清北,118.8724582,26.290542
阆中,105.9534845,31.5601366
阎良,109.2245785,34.6696781
阜南,115.5484865,32.6403163
阜宁,119.6118444,33.5963541
阜宁东,119.934298,33.8005449
阜宁南,119.6390034,33.5739247
阜康,87.9661469,44.1423786
阜新,121.6542048,42.0558876
阜新南,121.632292,41.985181
阜阳,115.8639622,32.91667
阜阳北,115.8646864,32.9723303
阜阳西,115.7476278,32.8849409
防城港北,108.3734756,21.7164225
阳东,112.1492725,21.9569582
阳信,117.6125701,37.5686529
阳圩,106.3683375,23.8924269
阳城,112.486694,35.4932763
阳宗,102.9783639,24.8269155
阳岔,126.2361719,41.2147885
阳平关,106.0336066,32.9684936
阳新,115.1746628,29.8621677
阳方口,112.3313572,39.092748
阳明堡,112.87306,39.00438
阳春,111.75662,22.19251
阳春东,111.9049824,22.1891207
阳曲,112.6755449,38.0574467
阳曲西,112.6417506,38.0719471
阳朔,110.5633625,24.9636063
阳江,111.9859931,21.8131032
阳江北,111.8336501,21.9213054
阳泉,113.5858557,37.8561159
阳泉东,113.5951486,37.8847507
阳泉北,113.4312001,38.1143877
阳泉曲,111.54647,37.07397
阳澄湖,120.8573261,31.3822528
阳西,111.6387338,21.7988151
阳谷,115.8036245,36.1014402
阳邑,113.8962936,36.7377879
阳高,113.7325719,40.3643062
阳高南,113.7936985,40.3119724
阴塔,111.382145,39.0504501
阿克塞,94.3690824,39.6144744
阿克苏,80.3045372,41.1437883
阿克陶,75.9742422,39.1674549
阿勒泰,88.087107,47.7175751
阿南庄,101.8145845,25.4455695
阿图什,76.219679,39.719669
阿城,126.9885306,45.5505656
阿城北,127.0175194,45.5874877
阿寨,102.6763252,28.8925884
阿尔乡,122.4198577,42.8217507
阿尔山,119.9412377,47.1703671
阿尔山北,119.8022207,47.2814574
阿巴嘎旗,114.9922177,44.0033713
阿拉尔,81.2082061,40.5537802
阿拉山口,82.5704564,45.1702695
阿木尔,123.156031,52.8601309
阿贵图,113.13412,41.7819
阿达日嘎,103.6296585,41.4125277
阿达日格,113.1851845,41.5346212
阿里河,123.7230268,50.5784411
阿金,121.7495013,42.0414519
阿龙山,121.8732768,51.6858428
陆丰,115.7284621,22.9507378
陆丰东,115.8848329,22.9081578
陆丰南,115.6565069,22.8953748
陆川,110.253795,22.31272
陆良,103.6956389,24.8494764
陇南,104.9569401,33.377143
陇南西,104.8473546,33.4112997
陇县,106.8464151,34.8721
陇西,104.702298,34.953181
陈官营,103.6600319,36.0873004
陈家湖,111.8220979,32.1543775
陈家湾,104.4237983,30.7026424
陈家湾西,103.2099647,36.1607491
陈庄,109.5923374,34.8557341
陈村,113.2333737,22.9721056
陈江南,114.3218713,23.0087456
陈相屯,123.5257931,41.562813
陵城,116.5779594,37.2932162
陵水,110.0288117,18.5379736
陶卜齐,112.0265635,40.8806379
陶家屯,124.9829471,43.6439249
陶思浩,110.9256716,40.6582325
陶赖昭,125.9334909,44.8247983
隆中,111.9888043,31.9691652
隆化,117.7449966,41.3263943
隆回,111.0295057,27.1497917
隆安,107.6786022,23.1772753
隆安东,107.7020126,23.137833
隆昌,105.2778307,29.3586767
隆昌北,105.2874349,29.4683757
随县,113.2044496,31.7678634
随州,113.411242,31.7235144
随州南,113.3574609,31.6531859
隔蒲,113.7235647,30.9586628
隰县,110.9208346,36.6503245
雁栖湖,116.6533256,40.3726301
雁石,117.1491909,25.2506639
雁石南,117.1489763,25.2440215
雁石坪,92.0710013,33.5809472
雁翅,115.8912885,40.0343015
雁荡山,121.1478227,28.3444955
雁门关,112.7919371,39.0483904
雄安,116.1541449,39.055576
雅安,103.0546975,30.0313155
雅河,124.9133491,41.1095021
雅鲁,122.1374075,48.5478238
集宁,113.104421,41.0423136
集宁南,113.0922635,41.0298756
集安,126.1987707,41.1341712
雨格,104.665321,26.1024006
雪野,117.5831482,36.4605169
零陵,111.5754935,26.226133
雷州,110.0413846,20.9213797
霍城,80.8361471,44.057893
霍尔果斯,80.454297,44.1561927
霍州,111.7132452,36.5859174
霍州东,111.8309504,36.5647874
霍林河,119.6269675,45.4449933
霍林郭勒,119.662353,45.5329183
霍邱,116.137521,32.0561877
露水河,127.8094535,42.5114282
霸州,116.369574,39.1213999
霸州北,116.3209729,39.1849509
霸州西,116.3441688,39.092365
青县,116.8328744,38.5770956
青城山,103.6050814,30.8949012
青堆,123.2217872,39.8420224
青堆子,121.9113202,41.4494793
青山,130.5610453,45.4439756
青岛,120.3074598,36.0630982
青岛北,120.3680563,36.1692408
青岛机场,120.0898391,36.3592345
青岛西,119.9504953,35.9024084
青岭子,129.060849,44.6373435
青川,105.3301088,32.1877229
青州,117.980783,26.531521
青州市,118.497898,36.7716291
青州市北,118.5722629,36.8312188
青杠,104.0235948,30.727987
青水山,124.5752947,48.0301468
青海湖,100.6530227,36.9618094
青溪,108.730052,27.1232183
青田,120.275622,28.1400241
青白江,104.2052132,30.9009945
青白江东,104.2230794,30.8972219
青神,103.7676698,29.8514939
青花,107.9989417,31.9811919
青莲,104.6992692,31.6734997
青铜峡,105.9278704,37.9182168
青龙,130.5787651,45.2451761
青龙场,103.8673114,30.2972201
青龙山,116.7964464,33.8712013
青龙桥,116.0201377,40.3509931
青龙沟,94.4228768,38.2039757
靖宇,126.7721235,42.3946597
靖州,109.683934,26.570013
靖西,106.3874285,23.1501786
靖边,108.7509369,37.6187505
靖远,104.6709789,36.5519656
靖远北,104.6602311,36.6091692
靖远西,104.64993,36.56057
静海,116.9245395,38.9318197
革居,104.6926401,25.1140987
鞍山,122.9804603,41.1108084
鞍山西,122.9089799,41.1164154
韦庄,109.9313535,34.9714652
韩城,110.4363554,35.4848574
韩堂,112.3710246,32.9323619
韩家岭,113.2285597,39.9823944
韩家村,109.9093784,39.9050027
韩家楼,111.5795692,39.0924568
韩府湾,106.1251267,36.6062003
韶关,113.5089582,24.753512
韶关东,113.5992672,24.7971089
韶山,112.5236705,27.9247488
韶山南,112.542372,27.8917034
项城,114.8852009,33.413903
顺义,116.6511833,40.1288586
顺义西,116.4853413,40.1787983
顺德,113.2713725,22.8776888
顺德北,113.1235276,22.9651193
顺德学院,113.3143817,22.8253841
顺昌,117.8108604,26.8036034
顺河场,104.6592081,29.9447224
颍上,116.3013822,32.7413981
颍上北,116.2058955,32.68115
颍泉,115.8524676,32.9697099
颜家垄,112.7693676,26.9315577
颜家河,106.7902188,34.3775072
额敏,83.5872459,46.5605645
额济纳,101.0317688,41.8968968
风陵渡,110.3063692,34.6322897
飞霞,113.0794097,23.7440433
饮马峡,95.870013,37.3229937
饮马峡北,95.8185293,37.345954
饮马峡西,95.8045964,37.3048626
饶平,116.9283432,23.714094
饶阳,115.710858,38.236695
首山,123.0666336,41.2192756
香兰,129.7500056,46.6505005
香坊,126.6737467,45.7189791
香格里拉,99.6888689,27.8140311
香樟路,113.0237467,28.1408669
香河,117.0276648,39.7188328
马三家,123.2316655,41.8961312
马嘎,104.7733188,26.6219842
马回岭,115.8072556,29.4618986
马场,106.4125499,26.4024551
马坑,117.0660321,24.9933213
马头,114.420779,36.475905
马山县,108.1680841,23.7464262
马村,103.6063099,29.8121578
马林,119.1779663,42.2719976
马柳,118.5205145,39.8600427
马棚,112.0818973,32.1316312
马海,94.3598423,38.3932275
马田墟,112.8994158,26.0921503
马皇,108.6482344,22.0508391
马盖图,112.69913,40.90549
马街,103.9142047,30.8997702
马路圩,110.8965085,22.8849492
马踏,111.3608215,21.6840348
马蹄湾,106.0385002,33.4712294
马铺营,118.5135797,39.8681682
马鞍,106.6182526,31.4855897
马鞍山,118.4968455,31.7094914
马鞍山东,118.5360598,31.6945772
马龙,103.6205471,25.488336
驻马店,114.0368444,32.9810099
驻马店西,113.9726374,33.0025565
骆驼巷,104.0453602,36.0262997
高兴,106.7315526,30.279194
高兴镇,115.2833022,26.4169541
高台,99.7878412,39.2684224
高台南,99.7676842,39.2939174
高台子,122.7956246,47.9346088
高台山,122.8722793,42.0244828
高各庄,116.6233262,40.2570979
高坪,110.0849122,30.666672
高坪铺,107.1410944,26.5117735
高头,124.0631072,47.4093889
高安,115.3798045,28.4741539
高家,124.5545413,46.8143663
高家村,109.7918943,40.9796794
高密,119.7631602,36.392559
高密北,119.7805016,36.5150596
高尔山,123.9002695,41.8741471
高山子,122.0525478,41.5522373
高岭,120.0126072,40.1447158
高峰,106.34182,26.39011
高川,104.2037126,31.6371265
高州,110.8843608,21.8985958
高平,112.9128288,35.8012934
高平东,112.9588474,35.7337337
高林屯,122.5460637,43.868612
高桥镇,120.9992265,40.8950308
高楞,129.2675285,45.9866673
高滩,108.3549327,32.4340136
高潭子,106.04206,33.12455
高炉子,106.936482,27.811395
高碑店东,115.9406719,39.2878645
高花,123.0249184,41.6868946
高谷,108.0683864,29.3905302
高邑,114.59169,37.60444
高邑西,114.524187,37.6290632
高邮,119.5002053,32.7756646
高邮北,119.4504871,33.0042898
高阳镇,122.7466457,39.6125743
高陵,109.1284619,34.507566
魏善庄,116.402515,39.6648677
魏家楼,109.5565168,37.5613441
魏家泉,87.818951,44.1221068
魏杖子,119.0586937,40.9740756
鱼儿沟,87.885848,42.8352412
鱼卡,94.9714637,38.0676054
鱼嘴,106.7585365,29.6260766
鱼泉,108.8484397,29.1952038
鱼背山,108.4807463,30.5950726
鲁山,112.8975132,33.7501329
鲁河,122.9822791,47.446917
鲁番,104.5262583,25.6175388
鲅鱼圈,122.0898847,40.1865964
鲇鱼山,117.1099825,29.2065705
鲘门,115.1202422,22.8156414
鲜滩,103.7554786,29.9941288
鸟岛,99.7447721,37.1791732
鸡东,131.1443192,45.2506705
鸡冠山,123.91956,40.51715
鸡场坡,105.6682795,26.4155382
鸡西,130.9701783,45.302136
鸡西西,130.8147808,45.3088491
鸣李,112.6395419,37.7666947
鸦雀岭,111.6146738,30.6650789
鸭园,126.1747586,41.7594087
鸭江,107.3954253,29.4533151
鸳鸯镇,104.7796678,34.8000083
鹤北,130.4625503,47.5393591
鹤壁,114.2674389,35.7601516
鹤壁东,114.2943925,35.7060551
鹤壁时丰,114.229373,35.9682142
鹤山,125.2374905,49.0137189
鹤岗,130.2771762,47.3378858
鹤庆,100.2159077,26.5591689
鹤立,130.2833737,47.0507098
鹧鸪江,109.4163595,24.3913258
鹰手营子,117.6558999,40.5488174
鹰潭,117.0228762,28.2385765
鹰潭北,117.0338664,28.3087644
鹿寨,109.7414086,24.4828143
鹿寨北,109.6498986,24.6435139
鹿道,129.281712,43.8736747
麓谷,112.8589094,28.2519067
麦园,117.4964275,25.5865421
麻城,114.957624,31.148281
麻城北,114.9792945,31.1892671
麻尾,107.4557396,25.3222229
麻山,130.5318689,45.203024
麻旺,108.9464432,28.9075724
麻柳,108.19224,32.299367
麻栗,102.1908486,27.5401224
麻涌,113.5689013,23.0232104
麻阳,109.7982179,27.858665
麻阳西,109.7754946,27.8384914
黄丝,107.4076857,26.5895913
黄冈,114.9386778,30.4882941
黄冈东,114.9811801,30.5092137
黄冈西,114.8834337,30.5068901
黄口,116.6921582,34.3611739
黄台,117.0570412,36.6915001
黄土岗,115.2276778,27.9035882
黄土店,116.342306,40.0691902
黄家坝,102.1711129,27.4741527
黄家店,118.198959,41.966371
黄山北,118.2673395,29.8183365
黄山西,118.0846561,30.2797295
黄州,115.0003385,30.5889729
黄平,108.0957228,26.8705566
黄村,116.3248517,39.7193124
黄松甸,127.7220636,43.6392989
黄柏,126.335834,41.3358962
黄桶,105.6855127,26.197415
黄桶北,105.6879776,26.208089
黄梅东,115.9675598,30.0638943
黄梅南,115.897904,29.943425
黄水,108.4928187,30.0985951
黄水塘,102.1886603,27.6077637
黄河景区,113.5267584,34.9322488
黄河涯,116.3265752,37.3540338
黄泥崴子,127.2610831,42.2023717
黄泥河,128.0117244,43.5530636
黄流,108.8273216,18.5304046
黄渡,121.2351783,31.2958703
黄瓜园,101.8621411,25.8267996
黄石,114.9356463,30.1566312
黄石北,115.0028274,30.2142887
黄磏,106.2967759,29.2687843
黄粱梦,114.4772306,36.6884309
黄羊城,110.509386,39.0338237
黄羊湾,105.4883569,37.5113258
黄羊滩,106.0145903,38.2593918
黄羊镇,102.835368,37.656011
黄联关,102.200847,27.6851065
黄胜关,103.5251124,32.8950569
黄花筒,120.95346,43.14606
黄金坳,109.9442866,27.6623439
黄陵东,109.3506818,35.6185034
黄陵南,109.3844045,35.5814252
黄龙九寨,103.6133889,32.7477854
黎城,113.3854401,36.514713
黎塘,109.1287556,23.196591
黑冲滩,103.3386938,37.6423952
黑台,131.6184659,45.4080254
黑山北,122.294628,42.0435761
黑山头,125.56504,42.436935
黑山寺,116.790394,40.4894227
黑旺,118.1961035,36.6236868
黑松驿,102.9082967,37.3615561
黑水,122.8186941,45.2123347
黑沙土,106.3803871,39.4624603
黔城,109.8334382,27.2030142
黔江,108.7899045,29.4441707
黔西,106.043688,26.9888186
黟县东,118.0429002,29.8873331
鼎湖东,112.654978,23.2166847
鼎湖山,112.5819817,23.1766514
齐哈日格图,112.3500806,43.2317943
齐岳山,108.7097403,30.3526681
齐河,116.8568074,36.8430613
齐齐哈尔,123.990047,47.3384973
齐齐哈尔南,123.9653116,47.2824806
龙丰,114.3896876,23.06593
龙井,129.4242212,42.7770103
龙伯屯,107.11194,22.1862
龙兴,106.8523396,29.7276304
龙南,114.8728467,24.9230564
龙南东,114.8636481,24.9079901
龙口,115.2938519,26.1606402
龙口市,120.517906,37.6183042
龙嘉,125.6940461,43.9904922
龙坑,106.885493,27.5649907
龙塘镇,113.0785404,23.6086625
龙家堡,125.649877,44.06697
龙家营,119.6770576,39.9614788
龙山,125.3529766,42.3466548
龙山北,109.4596878,29.4902832
龙山镇,117.3577112,24.6946923
龙岩,117.0005603,25.1000121
龙川,115.2325977,24.1147196
龙川西,115.1752934,24.08043
龙州,106.8740455,22.3146162
龙市,113.9629305,26.7229615
龙广,105.1693406,25.1113918
龙桂,106.0969242,31.0676146
龙桥,117.4379223,31.1367607
龙江,123.1720343,47.3270778
龙沟,102.8989957,37.3175168
龙泉,125.4055211,43.9168418
龙泉寺,103.3858615,36.4824363
龙泉市,119.1277278,28.0355695
龙洞堡,106.7957002,26.5454666
龙游,119.160109,29.0058398
龙游北,119.136666,29.1627894
龙游南,119.1510013,28.8468476
龙潭寺,104.1778688,30.7107405
龙爪沟,124.6417127,40.818732
龙船,127.3798224,46.8795254
龙里,106.9696085,26.4507078
龙里北,106.9632436,26.4717745
龙镇,126.7091859,48.6845236
龙门河,126.9137797,48.9268684
